"Time (s) Monitor Run","Position (cm) Monitor Run","Velocity (m/s) Monitor Run","Acceleration (m/s²) Monitor Run"
144.150,-0.0172000,0.00,0.00
144.175,-0.0172000,0.00,0.00
144.200,-0.0172000,0.00,0.00
144.225,-0.0172000,0.00,0.00
144.250,-0.0172000,0.00,0.00
144.275,-0.0172000,0.00,0.00
144.300,-0.0172000,0.00,0.00
144.325,-0.0172000,0.00,0.00
144.350,-0.0172000,0.00,0.00
144.375,-0.0172000,0.00,0.00
144.400,-0.0172000,0.00,0.00
144.425,-0.0172000,0.00,0.00
144.450,-0.0172000,0.00,0.00
144.475,-0.0172000,0.00,-2.06E-4
144.500,-0.0172000,0.00,0.01
144.525,-0.0172000,-3.09E-5,0.02
144.550,-0.0172000,0.00,0.03
144.575,-0.0176640,0.00,0.02
144.600,0.0000000,0.00,-0.01
144.625,0.0000000,0.00,-0.03
144.650,0.0000000,0.00,-0.03
144.675,0.0000000,3.10E-5,-0.03
144.700,0.0000000,0.00,-0.03
144.725,4.6440929E-4,0.00,-0.02
144.750,-0.0172000,0.00,0.01
144.775,-0.0172000,0.00,0.03
144.800,-0.0172000,0.00,0.02
144.825,-0.0172000,0.00,0.01
144.850,-0.0172000,0.00,0.00
144.875,-0.0172000,0.00,0.00
144.900,-0.0172000,0.00,0.00
144.925,-0.0172000,0.00,0.00
144.950,-0.0172000,0.00,0.00
144.975,-0.0172000,0.00,0.00
145.000,-0.0172000,0.00,0.00
145.025,-0.0172000,0.00,0.00
145.050,-0.0172000,0.00,0.00
145.075,-0.0172000,0.00,0.00
145.100,-0.0172000,0.00,0.00
145.125,-0.0172000,0.00,0.00
145.150,-0.0172000,0.00,0.00
145.175,-0.0172000,0.00,0.00
145.200,-0.0172000,0.00,0.00
145.225,-0.0172000,0.00,0.00
145.250,-0.0172000,0.00,0.00
145.275,-0.0172000,0.00,0.00
145.300,-0.0172000,0.00,0.00
145.325,-0.0172000,0.00,0.00
145.350,-0.0172000,0.00,0.00
145.375,-0.0172000,0.00,0.00
145.400,-0.0172000,0.00,0.00
145.425,-0.0172000,0.00,0.00
145.450,-0.0172000,0.00,0.00
145.475,-0.0172000,0.00,0.00
145.500,-0.0172000,0.00,0.00
145.525,-0.0172000,0.00,0.00
145.550,-0.0172000,0.00,0.00
145.575,-0.0172000,0.00,0.00
145.600,-0.0172000,0.00,0.00
145.625,-0.0172000,0.00,0.00
145.650,-0.0172000,0.00,0.00
145.675,-0.0172000,0.00,0.00
145.700,-0.0172000,0.00,0.00
145.725,-0.0172000,0.00,0.00
145.750,-0.0172000,0.00,0.00
145.775,-0.0172000,0.00,0.00
145.800,-0.0172000,0.00,0.00
145.825,-0.0172000,0.00,0.00
145.850,-0.0172000,0.00,0.00
145.875,-0.0172000,0.00,0.00
145.900,-0.0172000,0.00,0.00
145.925,-0.0172000,0.00,0.00
145.950,-0.0172000,0.00,0.00
145.975,-0.0172000,0.00,0.00
146.000,-0.0172000,0.00,0.00
146.025,-0.0172000,0.00,0.00
146.050,-0.0172000,0.00,0.00
146.075,-0.0172000,0.00,0.00
146.100,-0.0172000,0.00,0.00
146.125,-0.0172000,0.00,0.00
146.150,-0.0172000,0.00,0.00
146.175,-0.0172000,0.00,0.00
146.200,-0.0172000,0.00,0.00
146.225,-0.0172000,0.00,0.00
146.250,-0.0172000,0.00,0.00
146.275,-0.0172000,0.00,0.00
146.300,-0.0172000,0.00,0.00
146.325,-0.0172000,0.00,0.00
146.350,-0.0172000,0.00,0.00
146.375,-0.0172000,0.00,0.00
146.400,-0.0172000,0.00,0.00
146.425,-0.0172000,0.00,0.00
146.450,-0.0172000,0.00,0.00
146.475,-0.0172000,0.00,0.00
146.500,-0.0172000,0.00,0.00
146.525,-0.0172000,0.00,0.00
146.550,-0.0172000,0.00,0.00
146.575,-0.0172000,0.00,0.00
146.600,-0.0172000,0.00,0.00
146.625,-0.0172000,0.00,0.00
146.650,-0.0172000,0.00,0.00
146.675,-0.0172000,0.00,0.00
146.700,-0.0172000,0.00,0.00
146.725,-0.0172000,0.00,0.00
146.750,-0.0172000,0.00,0.00
146.775,-0.0172000,0.00,0.00
146.800,-0.0172000,0.00,0.00
146.825,-0.0172000,0.00,0.00
146.850,-0.0172000,0.00,0.00
146.875,-0.0172000,0.00,0.00
146.900,-0.0172000,0.00,0.00
146.925,-0.0172000,0.00,0.00
146.950,-0.0172000,0.00,0.00
146.975,-0.0172000,0.00,0.00
147.000,-0.0172000,0.00,0.00
147.025,-0.0172000,0.00,0.00
147.050,-0.0172000,0.00,0.00
147.075,-0.0172000,0.00,0.00
147.100,-0.0172000,0.00,0.00
147.125,-0.0172000,0.00,0.00
147.150,-0.0172000,0.00,0.00
147.175,-0.0172000,0.00,0.00
147.200,-0.0172000,0.00,0.00
147.225,-0.0172000,0.00,0.00
147.250,-0.0172000,0.00,0.00
147.275,-0.0172000,0.00,0.00
147.300,-0.0172000,0.00,0.00
147.325,-0.0172000,0.00,0.00
147.350,-0.0172000,0.00,0.00
147.375,-0.0172000,0.00,0.00
147.400,-0.0172000,0.00,0.00
147.425,-0.0172000,0.00,0.00
147.450,-0.0172000,0.00,0.00
147.475,-0.0172000,0.00,0.00
147.500,-0.0172000,0.00,0.00
147.525,-0.0172000,0.00,0.00
147.550,-0.0172000,0.00,0.00
147.575,-0.0172000,0.00,0.00
147.600,-0.0172000,0.00,0.00
147.625,-0.0172000,0.00,0.00
147.650,-0.0172000,0.00,0.00
147.675,-0.0172000,0.00,0.00
147.700,-0.0172000,0.00,0.00
147.725,-0.0172000,0.00,0.00
147.750,-0.0172000,0.00,0.00
147.775,-0.0172000,0.00,2.06E-4
147.800,-0.0172000,0.00,-0.01
147.825,-0.0172000,3.09E-5,-0.02
147.850,-0.0172000,0.00,-0.01
147.875,-0.0167359,0.00,0.01
147.900,-0.0348637,-3.09E-5,0.03
147.925,-0.0172000,0.00,0.02
147.950,-0.0172000,0.00,-0.01
147.975,-0.0172000,0.00,-0.02
148.000,-0.0172000,0.00,-0.01
148.025,-0.0172000,0.00,0.00
148.050,-0.0172000,0.00,0.00
148.075,-0.0172000,0.00,0.00
148.100,-0.0172000,0.00,0.00
148.125,-0.0172000,0.00,0.00
148.150,-0.0172000,0.00,0.00
148.175,-0.0172000,0.00,0.00
148.200,-0.0172000,0.00,0.00
148.225,-0.0172000,0.00,0.00
148.250,-0.0172000,0.00,0.00
148.275,-0.0172000,0.00,0.00
148.300,-0.0172000,0.00,0.00
148.325,-0.0172000,0.00,0.00
148.350,-0.0172000,0.00,0.00
148.375,-0.0172000,0.00,0.00
148.400,-0.0172000,0.00,0.00
148.425,-0.0172000,0.00,0.00
148.450,-0.0172000,0.00,0.00
148.475,-0.0172000,0.00,0.00
148.500,-0.0172000,0.00,0.00
148.525,-0.0172000,0.00,0.00
148.550,-0.0172000,0.00,0.00
148.575,-0.0172000,0.00,0.00
148.600,-0.0172000,0.00,0.00
148.625,-0.0172000,0.00,0.00
148.650,-0.0172000,0.00,0.00
148.675,-0.0172000,0.00,0.00
148.700,-0.0172000,0.00,0.00
148.725,-0.0172000,0.00,0.00
148.750,-0.0172000,0.00,0.00
148.775,-0.0172000,0.00,0.00
148.800,-0.0172000,0.00,0.00
148.825,-0.0172000,0.00,0.00
148.850,-0.0172000,0.00,0.00
148.875,-0.0172000,0.00,0.00
148.900,-0.0172000,0.00,0.00
148.925,-0.0172000,0.00,0.00
148.950,-0.0172000,0.00,0.00
148.975,-0.0172000,0.00,0.00
149.000,-0.0172000,0.00,0.00
149.025,-0.0172000,0.00,0.00
149.050,-0.0172000,0.00,0.00
149.075,-0.0172000,0.00,0.00
149.100,-0.0172000,0.00,0.00
149.125,-0.0172000,0.00,0.00
149.150,-0.0172000,0.00,0.00
149.175,-0.0172000,0.00,0.00
149.200,-0.0172000,0.00,0.00
149.225,-0.0172000,0.00,0.00
149.250,-0.0172000,0.00,0.00
149.275,-0.0172000,0.00,0.00
149.300,-0.0172000,0.00,0.00
149.325,-0.0172000,0.00,0.00
149.350,-0.0172000,0.00,0.00
149.375,-0.0172000,0.00,0.00
149.400,-0.0172000,0.00,0.00
149.425,-0.0172000,0.00,0.00
149.450,-0.0172000,0.00,0.00
149.475,-0.0172000,0.00,0.00
149.500,-0.0172000,0.00,0.00
149.525,-0.0172000,0.00,0.00
149.550,-0.0172000,0.00,0.00
149.575,-0.0172000,0.00,0.00
149.600,-0.0172000,0.00,0.00
149.625,-0.0172000,0.00,0.00
149.650,-0.0172000,0.00,0.00
149.675,-0.0172000,0.00,0.00
149.700,-0.0172000,0.00,0.00
149.725,-0.0172000,0.00,0.00
149.750,-0.0172000,0.00,0.00
149.775,-0.0172000,0.00,0.00
149.800,-0.0172000,0.00,0.00
149.825,-0.0172000,0.00,0.00
149.850,-0.0172000,0.00,0.00
149.875,-0.0172000,0.00,0.00
149.900,-0.0172000,0.00,0.00
149.925,-0.0172000,0.00,0.00
149.950,-0.0172000,0.00,0.00
149.975,-0.0172000,0.00,0.00
150.000,-0.0172000,0.00,0.00
150.025,-0.0172000,0.00,0.00
150.050,-0.0172000,0.00,0.00
150.075,-0.0172000,0.00,0.00
150.100,-0.0172000,0.00,0.00
150.125,-0.0172000,0.00,0.00
150.150,-0.0172000,0.00,0.00
150.175,-0.0172000,0.00,0.00
150.200,-0.0172000,0.00,0.00
150.225,-0.0172000,0.00,0.00
150.250,-0.0172000,0.00,0.00
150.275,-0.0172000,0.00,0.00
150.300,-0.0172000,0.00,0.00
150.325,-0.0172000,0.00,0.00
150.350,-0.0172000,0.00,0.00
150.375,-0.0172000,0.00,0.00
150.400,-0.0172000,0.00,0.00
150.425,-0.0172000,0.00,0.00
150.450,-0.0172000,0.00,0.00
150.475,-0.0172000,0.00,0.00
150.500,-0.0172000,0.00,0.00
150.525,-0.0172000,0.00,0.00
150.550,-0.0172000,0.00,0.00
150.575,-0.0172000,0.00,0.00
150.600,-0.0172000,0.00,0.00
150.625,-0.0172000,0.00,0.00
150.650,-0.0172000,0.00,0.00
150.675,-0.0172000,0.00,0.00
150.700,-0.0172000,0.00,0.00
150.725,-0.0172000,0.00,0.00
150.750,-0.0172000,0.00,0.00
150.775,-0.0172000,0.00,0.00
150.800,-0.0172000,0.00,0.00
150.825,-0.0172000,0.00,0.00
150.850,-0.0172000,0.00,0.00
150.875,-0.0172000,0.00,0.00
150.900,-0.0172000,0.00,0.00
150.925,-0.0172000,0.00,0.00
150.950,-0.0172000,0.00,0.00
150.975,-0.0172000,0.00,0.00
151.000,-0.0172000,0.00,0.00
151.025,-0.0172000,0.00,0.00
151.050,-0.0172000,0.00,0.00
151.075,-0.0172000,0.00,0.00
151.100,-0.0172000,0.00,0.00
151.125,-0.0172000,0.00,0.00
151.150,-0.0172000,0.00,0.00
151.175,-0.0172000,0.00,0.00
151.200,-0.0172000,0.00,0.00
151.225,-0.0172000,0.00,0.00
151.250,-0.0172000,0.00,0.00
151.275,-0.0172000,0.00,0.00
151.300,-0.0172000,0.00,0.00
151.325,-0.0172000,0.00,0.00
151.350,-0.0172000,0.00,0.00
151.375,-0.0172000,0.00,0.00
151.400,-0.0172000,0.00,0.00
151.425,-0.0172000,0.00,0.00
151.450,-0.0172000,0.00,0.00
151.475,-0.0172000,0.00,0.00
151.500,-0.0172000,0.00,0.00
151.525,-0.0172000,0.00,0.00
151.550,-0.0172000,0.00,0.00
151.575,-0.0172000,0.00,0.00
151.600,-0.0172000,0.00,0.00
151.625,-0.0172000,0.00,0.00
151.650,-0.0172000,0.00,0.00
151.675,-0.0172000,0.00,0.00
151.700,-0.0172000,0.00,0.00
151.725,-0.0172000,0.00,0.00
151.750,-0.0172000,0.00,0.00
151.775,-0.0172000,0.00,0.00
151.800,-0.0172000,0.00,0.00
151.825,-0.0172000,0.00,0.00
151.850,-0.0172000,0.00,0.00
151.875,-0.0172000,0.00,0.00
151.900,-0.0172000,0.00,0.00
151.925,-0.0172000,0.00,0.00
151.950,-0.0172000,0.00,0.00
151.975,-0.0172000,0.00,0.00
152.000,-0.0172000,0.00,0.00
152.025,-0.0172000,0.00,0.00
152.050,-0.0172000,0.00,0.00
152.075,-0.0172000,0.00,0.00
152.100,-0.0172000,0.00,0.00
152.125,-0.0172000,0.00,0.00
152.150,-0.0172000,0.00,0.00
152.175,-0.0172000,0.00,0.00
152.200,-0.0172000,0.00,0.00
152.225,-0.0172000,0.00,0.00
152.250,-0.0172000,0.00,0.00
152.275,-0.0172000,0.00,0.00
152.300,-0.0172000,0.00,0.00
152.325,-0.0172000,0.00,0.00
152.350,-0.0172000,0.00,0.00
152.375,-0.0172000,0.00,0.00
152.400,-0.0172000,0.00,0.00
152.425,-0.0172000,0.00,0.00
152.450,-0.0172000,0.00,0.00
152.475,-0.0172000,0.00,0.00
152.500,-0.0172000,0.00,0.00
152.525,-0.0172000,0.00,0.00
152.550,-0.0172000,0.00,0.00
152.575,-0.0172000,0.00,0.00
152.600,-0.0172000,0.00,0.00
152.625,-0.0172000,0.00,0.00
152.650,-0.0172000,0.00,0.00
152.675,-0.0172000,0.00,0.00
152.700,-0.0172000,0.00,0.00
152.725,-0.0172000,0.00,0.00
152.750,-0.0172000,0.00,0.00
152.775,-0.0172000,0.00,0.00
152.800,-0.0172000,0.00,0.00
152.825,-0.0172000,0.00,0.00
152.850,-0.0172000,0.00,0.00
152.875,-0.0172000,0.00,0.00
152.900,-0.0172000,0.00,0.00
152.925,-0.0172000,0.00,0.00
152.950,-0.0172000,0.00,0.00
152.975,-0.0172000,0.00,0.00
153.000,-0.0172000,0.00,0.00
153.025,-0.0172000,0.00,0.00
153.050,-0.0172000,0.00,0.00
153.075,-0.0172000,0.00,0.00
153.100,-0.0172000,0.00,0.00
153.125,-0.0172000,0.00,0.00
153.150,-0.0172000,0.00,0.00
153.175,-0.0172000,0.00,0.00
153.200,-0.0172000,0.00,0.00
153.225,-0.0172000,0.00,0.00
153.250,-0.0172000,0.00,0.00
153.275,-0.0172000,0.00,0.00
153.300,-0.0172000,0.00,0.00
153.325,-0.0172000,0.00,0.00
153.350,-0.0172000,0.00,0.00
153.375,-0.0172000,0.00,0.00
153.400,-0.0172000,0.00,0.00
153.425,-0.0172000,0.00,0.00
153.450,-0.0172000,0.00,0.00
153.475,-0.0172000,0.00,0.00
153.500,-0.0172000,0.00,0.00
153.525,-0.0172000,0.00,0.00
153.550,-0.0172000,0.00,0.00
153.575,-0.0172000,0.00,0.00
153.600,-0.0172000,0.00,0.00
153.625,-0.0172000,0.00,0.00
153.650,-0.0172000,0.00,0.00
153.675,-0.0172000,0.00,0.00
153.700,-0.0172000,0.00,0.00
153.725,-0.0172000,0.00,0.00
153.750,-0.0172000,0.00,0.00
153.775,-0.0172000,0.00,0.00
153.800,-0.0172000,0.00,-2.06E-4
153.825,-0.0172000,0.00,0.01
153.850,-0.0172000,-3.09E-5,0.02
153.875,-0.0172000,0.00,0.03
153.900,-0.0176640,0.00,0.02
153.925,0.0000000,0.00,-0.02
153.950,0.0000000,0.00,-0.05
153.975,0.0000000,0.00,-0.05
154.000,4.6440929E-4,0.00,-0.02
154.025,-0.0172000,0.00,0.01
154.050,-0.0172000,0.00,0.03
154.075,-0.0172000,0.00,0.02
154.100,-0.0172000,0.00,0.01
154.125,-0.0172000,0.00,0.00
154.150,-0.0172000,0.00,0.00
154.175,-0.0172000,0.00,0.00
154.200,-0.0172000,0.00,0.00
154.225,-0.0172000,0.00,0.00
154.250,-0.0172000,0.00,0.00
154.275,-0.0172000,0.00,0.00
154.300,-0.0172000,0.00,0.00
154.325,-0.0172000,0.00,0.00
154.350,-0.0172000,0.00,0.00
154.375,-0.0172000,0.00,0.00
154.400,-0.0172000,0.00,0.00
154.425,-0.0172000,0.00,0.00
154.450,-0.0172000,0.00,0.00
154.475,-0.0172000,0.00,0.00
154.500,-0.0172000,0.00,0.00
154.525,-0.0172000,0.00,0.00
154.550,-0.0172000,0.00,0.00
154.575,-0.0172000,0.00,0.00
154.600,-0.0172000,0.00,0.00
154.625,-0.0172000,0.00,0.00
154.650,-0.0172000,0.00,-2.06E-4
154.675,-0.0172000,0.00,0.01
154.700,-0.0172000,-3.09E-5,0.02
154.725,-0.0172000,0.00,0.03
154.750,-0.0176640,0.00,0.02
154.775,0.0000000,0.00,-0.02
154.800,0.0000000,0.00,-0.05
154.825,0.0000000,0.00,-0.05
154.850,4.6440929E-4,0.00,-0.02
154.875,-0.0172000,0.00,0.01
154.900,-0.0172000,0.00,0.03
154.925,-0.0172000,0.00,0.03
154.950,-0.0172000,-3.09E-5,0.03
154.975,-0.0172000,0.00,0.03
155.000,-0.0176640,0.00,0.02
155.025,0.0000000,0.00,-0.01
155.050,0.0000000,0.00,-0.04
155.075,0.0000000,3.10E-5,-0.05
155.100,0.0000000,0.00,-0.04
155.125,4.6440929E-4,0.00,-0.02
155.150,-0.0172000,0.00,0.01
155.175,-0.0172000,0.00,0.03
155.200,-0.0172000,0.00,0.03
155.225,-0.0172000,-3.09E-5,0.03
155.250,-0.0172000,0.00,0.03
155.275,-0.0176640,0.00,0.02
155.300,0.0000000,0.00,-0.01
155.325,0.0000000,0.00,-0.04
155.350,0.0000000,3.10E-5,-0.05
155.375,0.0000000,0.00,-0.04
155.400,4.6440929E-4,0.00,-0.02
155.425,-0.0172000,0.00,0.01
155.450,-0.0172000,0.00,0.03
155.475,-0.0172000,0.00,0.03
155.500,-0.0172000,-3.09E-5,0.03
155.525,-0.0172000,0.00,0.03
155.550,-0.0176640,0.00,0.02
155.575,0.0000000,0.00,-0.01
155.600,0.0000000,0.00,-0.03
155.625,0.0000000,0.00,-0.03
155.650,0.0000000,3.10E-5,-0.03
155.675,0.0000000,0.00,-0.03
155.700,4.6440929E-4,0.00,-0.02
155.725,-0.0172000,0.00,0.01
155.750,-0.0172000,0.00,0.04
155.775,-0.0172000,-3.09E-5,0.05
155.800,-0.0172000,0.00,0.04
155.825,-0.0176640,0.00,0.02
155.850,0.0000000,0.00,-0.01
155.875,0.0000000,0.00,-0.03
155.900,0.0000000,0.00,-0.03
155.925,0.0000000,3.10E-5,-0.03
155.950,0.0000000,0.00,-0.03
155.975,4.6440929E-4,0.00,-0.02
156.000,-0.0172000,0.00,0.01
156.025,-0.0172000,0.00,0.03
156.050,-0.0172000,0.00,0.03
156.075,-0.0172000,-3.09E-5,0.03
156.100,-0.0172000,0.00,0.03
156.125,-0.0176640,0.00,0.02
156.150,0.0000000,0.00,-0.01
156.175,0.0000000,0.00,-0.04
156.200,0.0000000,3.10E-5,-0.05
156.225,0.0000000,0.00,-0.04
156.250,4.6440929E-4,0.00,-0.02
156.275,-0.0172000,0.00,0.01
156.300,-0.0172000,0.00,0.03
156.325,-0.0172000,0.00,0.02
156.350,-0.0172000,0.00,0.02
156.375,-0.0172000,-3.09E-5,0.02
156.400,-0.0172000,0.00,0.03
156.425,-0.0176640,0.00,0.02
156.450,0.0000000,0.00,-0.01
156.475,0.0000000,0.00,-0.04
156.500,0.0000000,3.10E-5,-0.05
156.525,0.0000000,0.00,-0.04
156.550,4.6440929E-4,0.00,-0.02
156.575,-0.0172000,0.00,0.01
156.600,-0.0172000,0.00,0.03
156.625,-0.0172000,0.00,0.03
156.650,-0.0172000,-3.09E-5,0.03
156.675,-0.0172000,0.00,0.03
156.700,-0.0176640,0.00,0.01
156.725,0.0000000,0.00,-0.04
156.750,0.0000000,6.19E-5,-0.06
156.775,4.6440929E-4,0.00,-0.04
156.800,-0.0172000,0.00,0.01
156.825,-0.0172000,0.00,0.03
156.850,-0.0172000,0.00,0.02
156.875,-0.0172000,0.00,0.01
156.900,-0.0172000,0.00,0.00
156.925,-0.0172000,0.00,0.00
156.950,-0.0172000,0.00,0.00
156.975,-0.0172000,0.00,0.00
157.000,-0.0172000,0.00,0.00
157.025,-0.0172000,0.00,0.00
157.050,-0.0172000,0.00,0.00
157.075,-0.0172000,0.00,0.00
157.100,-0.0172000,0.00,0.00
157.125,-0.0172000,0.00,0.00
157.150,-0.0172000,0.00,-2.06E-4
157.175,-0.0172000,0.00,0.01
157.200,-0.0172000,-3.09E-5,0.02
157.225,-0.0172000,0.00,0.03
157.250,-0.0176640,0.00,0.02
157.275,0.0000000,0.00,-0.01
157.300,0.0000000,0.00,-0.03
157.325,0.0000000,0.00,-0.03
157.350,0.0000000,3.10E-5,-0.03
157.375,0.0000000,0.00,-0.03
157.400,4.6440929E-4,0.00,-0.02
157.425,-0.0172000,0.00,0.01
157.450,-0.0172000,0.00,0.04
157.475,-0.0172000,-3.09E-5,0.05
157.500,-0.0172000,0.00,0.04
157.525,-0.0176640,0.00,0.02
157.550,0.0000000,0.00,-0.01
157.575,0.0000000,0.00,-0.03
157.600,0.0000000,0.00,-0.03
157.625,0.0000000,3.10E-5,-0.03
157.650,0.0000000,0.00,-0.03
157.675,4.6440929E-4,0.00,-0.02
157.700,-0.0172000,0.00,0.01
157.725,-0.0172000,0.00,0.03
157.750,-0.0172000,0.00,0.02
157.775,-0.0172000,0.00,0.01
157.800,-0.0172000,0.00,0.00
157.825,-0.0172000,0.00,0.00
157.850,-0.0172000,0.00,0.00
157.875,-0.0172000,0.00,0.00
157.900,-0.0172000,0.00,0.00
157.925,-0.0172000,0.00,0.00
157.950,-0.0172000,0.00,0.00
157.975,-0.0172000,0.00,0.00
158.000,-0.0172000,0.00,0.00
158.025,-0.0172000,0.00,0.00
158.050,-0.0172000,0.00,0.00
158.075,-0.0172000,0.00,0.00
158.100,-0.0172000,0.00,0.00
158.125,-0.0172000,0.00,0.00
158.150,-0.0172000,0.00,0.00
158.175,-0.0172000,0.00,0.00
158.200,-0.0172000,0.00,0.00
158.225,-0.0172000,0.00,0.00
158.250,-0.0172000,0.00,0.00
158.275,-0.0172000,0.00,0.00
158.300,-0.0172000,0.00,0.00
158.325,-0.0172000,0.00,0.00
158.350,-0.0172000,0.00,0.00
158.375,-0.0172000,0.00,0.00
158.400,-0.0172000,0.00,0.00
158.425,-0.0172000,0.00,0.00
158.450,-0.0172000,0.00,0.00
158.475,-0.0172000,0.00,0.00
158.500,-0.0172000,0.00,0.00
158.525,-0.0172000,0.00,0.00
158.550,-0.0172000,0.00,0.00
158.575,-0.0172000,0.00,0.00
158.600,-0.0172000,0.00,0.00
158.625,-0.0172000,0.00,0.00
158.650,-0.0172000,0.00,0.00
158.675,-0.0172000,0.00,0.00
158.700,-0.0172000,0.00,0.00
158.725,-0.0172000,0.00,0.00
158.750,-0.0172000,0.00,0.00
158.775,-0.0172000,0.00,0.00
158.800,-0.0172000,0.00,0.00
158.825,-0.0172000,0.00,0.00
158.850,-0.0172000,0.00,0.00
158.875,-0.0172000,0.00,0.00
158.900,-0.0172000,0.00,0.00
158.925,-0.0172000,0.00,0.00
158.950,-0.0172000,0.00,0.00
158.975,-0.0172000,0.00,0.00
159.000,-0.0172000,0.00,0.00
159.025,-0.0172000,0.00,0.00
159.050,-0.0172000,0.00,0.00
159.075,-0.0172000,0.00,0.00
159.100,-0.0172000,0.00,0.00
159.125,-0.0172000,0.00,0.00
159.150,-0.0172000,0.00,0.00
159.175,-0.0172000,0.00,0.00
159.200,-0.0172000,0.00,0.00
159.225,-0.0172000,0.00,0.00
159.250,-0.0172000,0.00,0.00
159.275,-0.0172000,0.00,0.00
159.300,-0.0172000,0.00,0.00
159.325,-0.0172000,0.00,0.00
159.350,-0.0172000,0.00,0.00
159.375,-0.0172000,0.00,0.00
159.400,-0.0172000,0.00,0.00
159.425,-0.0172000,0.00,0.00
159.450,-0.0172000,0.00,0.00
159.475,-0.0172000,0.00,0.00
159.500,-0.0172000,0.00,0.00
159.525,-0.0172000,0.00,0.00
159.550,-0.0172000,0.00,0.00
159.575,-0.0172000,0.00,0.00
159.600,-0.0172000,0.00,0.00
159.625,-0.0172000,0.00,0.00
159.650,-0.0172000,0.00,0.00
159.675,-0.0172000,0.00,0.00
159.700,-0.0172000,0.00,0.00
159.725,-0.0172000,0.00,0.00
159.750,-0.0172000,0.00,0.00
159.775,-0.0172000,0.00,0.00
159.800,-0.0172000,0.00,0.00
159.825,-0.0172000,0.00,0.00
159.850,-0.0172000,0.00,0.00
159.875,-0.0172000,0.00,0.00
159.900,-0.0172000,0.00,0.00
159.925,-0.0172000,0.00,0.00
159.950,-0.0172000,0.00,0.00
159.975,-0.0172000,0.00,0.00
160.000,-0.0172000,0.00,0.00
160.025,-0.0172000,0.00,0.00
160.050,-0.0172000,0.00,0.00
160.075,-0.0172000,0.00,0.00
160.100,-0.0172000,0.00,0.00
160.125,-0.0172000,0.00,0.00
160.150,-0.0172000,0.00,0.00
160.175,-0.0172000,0.00,0.00
160.200,-0.0172000,0.00,0.00
160.225,-0.0172000,0.00,0.00
160.250,-0.0172000,0.00,0.00
160.275,-0.0172000,0.00,0.00
160.300,-0.0172000,0.00,0.00
160.325,-0.0172000,0.00,0.00
160.350,-0.0172000,0.00,0.00
160.375,-0.0172000,0.00,0.00
160.400,-0.0172000,0.00,0.00
160.425,-0.0172000,0.00,0.00
160.450,-0.0172000,0.00,0.00
160.475,-0.0172000,0.00,0.00
160.500,-0.0172000,0.00,0.00
160.525,-0.0172000,0.00,0.00
160.550,-0.0172000,0.00,0.00
160.575,-0.0172000,0.00,0.00
160.600,-0.0172000,0.00,0.00
160.625,-0.0172000,0.00,0.00
160.650,-0.0172000,0.00,0.00
160.675,-0.0172000,0.00,0.00
160.700,-0.0172000,0.00,0.00
160.725,-0.0172000,0.00,0.00
160.750,-0.0172000,0.00,0.00
160.775,-0.0172000,0.00,0.00
160.800,-0.0172000,0.00,0.00
160.825,-0.0172000,0.00,0.00
160.850,-0.0172000,0.00,0.00
160.875,-0.0172000,0.00,0.00
160.900,-0.0172000,0.00,0.00
160.925,-0.0172000,0.00,0.00
160.950,-0.0172000,0.00,0.00
160.975,-0.0172000,0.00,0.00
161.000,-0.0172000,0.00,0.00
161.025,-0.0172000,0.00,0.00
161.050,-0.0172000,0.00,0.00
161.075,-0.0172000,0.00,0.00
161.100,-0.0172000,0.00,0.00
161.125,-0.0172000,0.00,0.00
161.150,-0.0172000,0.00,0.00
161.175,-0.0172000,0.00,0.00
161.200,-0.0172000,0.00,0.00
161.225,-0.0172000,0.00,0.00
161.250,-0.0172000,0.00,0.00
161.275,-0.0172000,0.00,0.00
161.300,-0.0172000,0.00,0.00
161.325,-0.0172000,0.00,0.00
161.350,-0.0172000,0.00,0.00
161.375,-0.0172000,0.00,0.00
161.400,-0.0172000,0.00,0.00
161.425,-0.0172000,0.00,0.00
161.450,-0.0172000,0.00,0.00
161.475,-0.0172000,0.00,0.00
161.500,-0.0172000,0.00,0.00
161.525,-0.0172000,0.00,0.00
161.550,-0.0172000,0.00,0.00
161.575,-0.0172000,0.00,0.00
161.600,-0.0172000,0.00,0.00
161.625,-0.0172000,0.00,0.00
161.650,-0.0172000,0.00,0.00
161.675,-0.0172000,0.00,0.00
161.700,-0.0172000,0.00,-2.06E-4
161.725,-0.0172000,0.00,0.01
161.750,-0.0172000,-3.09E-5,0.02
161.775,-0.0172000,0.00,0.03
161.800,-0.0176640,0.00,0.02
161.825,0.0000000,0.00,-0.02
161.850,0.0000000,0.00,-0.05
161.875,0.0000000,0.00,-0.05
161.900,4.6440929E-4,0.00,-0.02
161.925,-0.0172000,0.00,0.01
161.950,-0.0172000,0.00,0.04
161.975,-0.0172000,-3.09E-5,0.05
162.000,-0.0172000,0.00,0.04
162.025,-0.0176640,0.00,0.02
162.050,0.0000000,0.00,-0.01
162.075,0.0000000,0.00,-0.04
162.100,0.0000000,3.10E-5,-0.05
162.125,0.0000000,0.00,-0.04
162.150,4.6440929E-4,0.00,-0.02
162.175,-0.0172000,0.00,0.01
162.200,-0.0172000,0.00,0.03
162.225,-0.0172000,0.00,0.02
